Code_Entite;Nom_Entite;Code_Parent;Annee;GES_Agriculture;GES_Industrie;GES_Résidentiel;GES_Tertiaire;GES_Transports;CONSO_Residentiel;CONSO_Tertiaire;puissance_enr_hydro;puissance_enr_photo;puissance_enr_eolien;prod_enr_thermique_bois_energie;prod_enr_thermique_PAC;prod_enr_thermique_Incinerateurs;prod_enr_thermique_Biogaz;prod_enr_thermique_Solaire_thermique;chaleur_renouvelable;amenagements_cyclable;pourcentageVPelectrique;tonnage_dechets_enfouis;part_dechets_recycles;nbre_recycleries;canaux;eau_potable;industrie;irrigation;Conso_ENAF;Osmo_previ;Osmo_ini;Osmo_enga;Osmo_ter;Osmo_aban;aires_protegees
200070852;CC Usses et Rhône;74;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2015;0.000368657;9.87182E-07;0.000160105;9.43123E-06;6.24884E-05;0.00115686;3.04488E-05;0;0.000097;0;0.00034375;8.01533E-05;0;0;3.4065E-06;;;0;;;;1.566658;1.530853;0.016171;2.179897;2.7816;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2016;0.000368612;9.94519E-07;0.000134348;9.56834E-06;6.42167E-05;0.001094426;3.3949E-05;0;0.000097;0;0.00035706;8.68535E-05;0;0;3.5095E-06;;;0;;;;1.567576;1.599913;0.013643;2.226494;15.9047;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2017;0.000364161;9.54037E-06;0.000138549;9.74531E-06;6.51799E-05;0.001117871;3.42026E-05;0;0.000097;0;0.000353059;9.60528E-05;0;0;3.4906E-06;;;0;;;;1.520779;1.65682;0.018751;2.181297;2.2574;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2018;0.00036104;2.33637E-05;0.00014074;9.58495E-06;5.03007E-05;0.001108859;2.60004E-05;0;0.000097;0;0.000320462;0.000108308;0;0;3.4377E-06;;;0;;;;1.589572;1.468722;0.026998;2.16156;2.2386;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2019;0.000364337;2.63176E-05;0.000133791;9.42536E-06;4.94711E-05;0.001086944;2.68152E-05;0;0.000097;0;0.000331495;0.000122767;0;0;3.5414E-06;;;2.08333333333333;;;;1.671141;1.594582;0.050293;2.241357;1.6498;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2020;0.000366936;1.3477E-05;0.000133429;1.07255E-05;4.24797E-05;0.001131902;3.51227E-05;0;0.000097;0;0.000316058;0.000138931;0;0;3.5563E-06;;;4.41176470588235;21.71;14.0878512069648;;1.471222;1.483874;0.067512;2.056182;5.4685;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2021;0.000367935;1.1191E-06;0.000130297;9.21491E-06;4.56829E-05;0.001151389;3.23893E-05;0;0.000097;0;0.000386707;0.000156851;0;0;3.6303E-06;;;3.63636363636364;21.22;23.6605537576411;;2.192748;1.554156;0.054403;2.13159;2.8016;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2022;0.000364549;1.11644E-06;0.000116751;9.17332E-06;4.60617E-05;0.001099327;3.27315E-05;0;0.000097;0;0.000324962;0.000178771;0;0;3.5859E-06;;0;2.68456375838926;25.62;24.9268578115857;;;;;;2.7743;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2023;0.000368197;1.13374E-06;0.000106324;9.28291E-06;4.51232E-05;0.001030402;3.06124E-05;0;0.000097;0;0.000322812;0.000203084;0;0;3.6303E-06;;0;3.125;22.51;29.4743429286608;;;;;;1.6333;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2024;0.000366587;1.14835E-06;0.000106989;9.49304E-06;4.47363E-05;0.000995275;3.33164E-05;0;0.000097;0;0.000323174;0.000220284;0;0;3.6303E-06;;0;3.17460317460317;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2025;;;;;;;;;;;;;;;;;0.054;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071033;CC Jabron-Lure-Vançon-Durance (partie AURA);26;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2015;0.070857495;0.054559172;0.085205249;0.042407794;0.107524396;0.605481977;0.229515166;0.0223;0.0050099;0;0.118629828;0.020826357;0;0;0.00148914;0.012382;;0.068670837784221;;;1;0;3.343312;0.9907;0;5.0814;;;;;;
200071082;CA Montluçon Communauté;3;2016;0.070064658;0.053590994;0.080561839;0.040660815;0.109390103;0.580504596;0.230697493;0.0223;0.0051758;0.012;0.128071936;0.022900149;0;0;0.001599186;0.014307;;0.101389029706986;;;1;0;5.725674;0.853941;0;20.8289;;;;;;
200071082;CA Montluçon Communauté;3;2017;0.068684374;0.052883717;0.079507228;0.039797835;0.10851322;0.572335696;0.228115226;0.0223;0.0055703;0.016;0.12469081;0.025102449;0;0;0.001635876;0.014244;;0.128882262262768;;;1;0;5.791492;0.781118;0;15.4961;;;;;;
200071082;CA Montluçon Communauté;3;2018;0.067000266;0.051516156;0.079489725;0.037119703;0.107359156;0.574789708;0.212071088;0.0223;0.0102977;0.016;0.110125383;0.027740836;0;0;0.001572857;0.016156;;0.143127332208761;;;1;0;6.41266;0.803773;0;29.9533;;;;;;
200071082;CA Montluçon Communauté;3;2019;0.064957052;0.050870825;0.076212166;0.035098063;0.106030925;0.553239086;0.209816065;0.0223;0.0106962;0.016;0.118349554;0.031444286;0;0;0.001620314;0.022787;;0.182472372140838;19269.42;40.2862607231529;1;0;5.551432;0.770327;0;16.0411;;;;;;
200071082;CA Montluçon Communauté;3;2020;0.064283322;0.04364037;0.075692729;0.033361418;0.091364805;0.55520625;0.204294793;0.0223;0.0112475;0.0352;0.105338241;0.035584177;0;0;0.001627094;0.018819;;0.374191201309669;18896.2;40.8677535077893;1;0;5.791465;0.582719;0;15.8197;;;;;;
200071082;CA Montluçon Communauté;3;2021;0.063384394;0.045430735;0.072226584;0.029588089;0.096603946;0.543191412;0.205801525;0.022598;0.0295518;0.0352;0.126138903;0.040174122;0;0;0.001660992;0.025572;;0.544483522209196;20361.9;42.3339739273097;1;0;5.56884;0.623855;0;20.1778;;;;;;
200071082;CA Montluçon Communauté;3;2022;0.062563942;0.040367772;0.065604698;0.028092394;0.100432638;0.506485483;0.203304213;0.022598;0.0307006;0.0336;0.103299436;0.04578838;0;0;0.001640653;0.019463;61.462;0.807614652437266;19302.68;42.2216276397603;1;;;;;9.1255;;;;;;
200071082;CA Montluçon Communauté;3;2023;0.062437274;0.039167876;0.061694475;0.027863123;0.102732775;0.48008637;0.195265593;0.022598;0.0319995;0.0336;0.100098492;0.052015738;0;0;0.001660992;0.017588;63.152;1.0657007113421;18096.61;43.2251665022277;1;;;;;39.6308;;;;;;
200071082;CA Montluçon Communauté;3;2024;0.061606374;0.037709902;0.063161319;0.02584524;0.102700267;0.484867885;0.189732771;0.022598;0.0647693;0.0336;0.105647023;0.056421204;0;0;0.001660992;0.017791;67.321;1.4954147561484;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2025;;;;;;;;;;;;;;;;;69.433;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071082;CA Montluçon Communauté;3;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2015;0.25880137;0.1672178;0.068539826;0.052363968;0.190773401;0.52897895;0.288918267;0;0.0179392;0;0.119073812;0.021966971;0;0.000288972;0.001937982;0.0267503;;0.0762588866202553;;;;0;5.663945;0.067608;12.821926;45.7739;;;;;;
200071140;CA Moulins Communauté;3;2016;0.254495998;0.151635056;0.065184637;0.050753964;0.194071289;0.518491235;0.293576629;0;0.0181776;0;0.131620723;0.024015497;0;0.001079925;0.002070635;0.02731618;;0.139041346505671;;;;0;5.370439;0.210463;12.595273;13.4246;;;;;;
200071140;CA Moulins Communauté;3;2017;0.249363648;0.138418554;0.071911842;0.051995781;0.193738847;0.525175761;0.294253631;0;0.0189874;0;0.128044263;0.026216884;0;0.000365929;0.00208041;0.023607;;0.179472254559565;;;;0;5.415606;0.075956;10.225635;7.2791;;;;;;
200071140;CA Moulins Communauté;3;2018;0.243212595;0.128325755;0.089695149;0.055864052;0.191466905;0.553459484;0.304162299;0;0.0240888;0;0.113374325;0.029134627;0;0.000757127;0.002025365;0.02765502;;0.229357798165138;;;;0;5.543467;0.075671;14.403901;66.4587;;;;;;
200071140;CA Moulins Communauté;3;2019;0.236200325;0.11646481;0.071769411;0.048846394;0.190374815;0.527284289;0.288486413;0;0.0302847;0;0.116536819;0.033024151;0;0.00096879;0.002086475;0.041056;;0.281201095461659;16829.67;54.9220970050121;;0;5.536941;0.084211;16.057136;68.0445;;;;;;
200071140;CA Moulins Communauté;3;2020;0.234365131;0.12230571;0.072504883;0.046907611;0.165574972;0.531831045;0.284049007;0;0.0318786;0;0.111708321;0.037372043;0;0.000473399;0.002095205;0.03797416;;0.532473559512469;5859.86;83.8127896811117;;0;5.67677;0.079557;16.033201;41.3893;;;;;;
200071140;CA Moulins Communauté;3;2021;0.230559904;0.08832116;0.06852521;0.042129289;0.179812034;0.521349412;0.281885777;0;0.0382986;0;0.132782862;0.042192602;0;0.001322762;0.002138855;0.047582;;0.781779455900862;6432.93;83.5744593387266;;0;5.393298;0.066096;9.021664;32.6891;;;;;;
200071140;CA Moulins Communauté;3;2022;0.227200142;0.079876733;0.060578638;0.04117574;0.181686704;0.499928403;0.297679258;0;0.0431914;0;0.111223946;0.048088939;0;0.001114194;0.002112665;0.04183;56.406;1.02120021345753;2084.99;94.1595997373073;;;;;;52.4599;;;;;;
200071140;CA Moulins Communauté;3;2023;0.226164295;0.076461861;0.057045573;0.040150781;0.18373808;0.473106919;0.28340606;0;0.0624626;0;0.109579129;0.054629179;0;0.000812271;0.002138855;0.039439;75.433;1.39853371724455;2062.94;93.9245577006729;;;;;;22.3177;;;;;;
200071140;CA Moulins Communauté;3;2024;0.222356874;0.080347582;0.058099541;0.038971762;0.181380898;0.47597937;0.278527013;0;0.0790697;0;0.115385825;0.05925599;0;0.000760752;0.002138855;0.021661579;78.426;1.75312199807877;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2025;;;;;;;;;;;;;;;;;79.462;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071140;CA Moulins Communauté;3;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2015;0.067652878;0.01224309;0.021139179;0.008830123;0.043033937;0.154698047;0.035856107;0;0.001653;0;0.03000698;0.008328666;0;0;0.000769696;0.000157;;0.0450484270590885;;;;0;2.44774;0.009839;4.965372;9.0395;;;;;;
200071199;CC Plaine Limagne;63;2016;0.065934497;0.012035242;0.019139827;0.008410389;0.045790421;0.148263947;0.034688259;0;0.0016815;0;0.031754753;0.009148586;0;0;0.000818334;;;0.0660695933049479;;;;0;4.023265;0.015224;4.125865;13.1319;;;;;;
200071199;CC Plaine Limagne;63;2017;0.064571035;0.013954372;0.019611227;0.008386051;0.043764629;0.150756181;0.034842659;0;0.0038707;0;0.031614368;0.010077777;0;0;0.000822655;0.000167055;;0.0932568149210904;;;;0;3.310694;0.025222;3.632153;17.406;;;;;;
200071199;CC Plaine Limagne;63;2018;0.062322922;0.012327326;0.019956847;0.008209473;0.043754271;0.153465302;0.034549785;0;0.0041749;0;0.028449968;0.011200185;0;0;0.000809091;0.000129;;0.120618702994182;;;;0;2.815817;0.028525;4.301685;29.9467;;;;;;
200071199;CC Plaine Limagne;63;2019;0.061316347;0.011362481;0.019340017;0.007607522;0.043406322;0.15018262;0.033547862;0;0.0042821;0;0.029119303;0.012695429;0;0;0.000833503;;;0.191761363636364;2223;77.1949491083796;;0;2.795408;0.02616;3.968046;13.3734;;;;;;
200071199;CC Plaine Limagne;63;2020;0.060522091;0.012256498;0.019278094;0.007295626;0.036010082;0.152287195;0.034613593;0;0.0048658;0;0.026853285;0.014366883;0;0;0.000836991;0.000072498;;0.346045197740113;1612.11;81.765976293082;;0;1.80677;0.025319;4.548837;12.8676;;;;;;
200071199;CC Plaine Limagne;63;2021;0.058750555;0.011082199;0.017905508;0.006137433;0.040159809;0.148468419;0.032382981;0;0.0055995;0;0.032019488;0.016220044;0;0;0.000854428;0.0001548;;0.679046563192905;2013.29;79.9207028759608;;0;1.703503;0.027504;1.451988;4.8174;;;;;;
200071199;CC Plaine Limagne;63;2022;0.057608739;0.009900794;0.016530047;0.006294958;0.041319285;0.143195598;0.03430968;0;0.0061029;0;0.026848395;0.018486765;0;0;0.000843966;;4.875;1.13855920507866;1880.72;80.2596869627712;;;;;;13.7556;;;;;;
200071199;CC Plaine Limagne;63;2023;0.057415158;0.009531205;0.015491531;0.005823964;0.041158977;0.136390318;0.030994866;0;0.0073223;0;0.02657238;0.021001021;0;0;0.000854428;0.0001591;3.932;1.78692757168093;1675.56;81.8090135718967;;;;;;26.1638;;;;;;
200071199;CC Plaine Limagne;63;2024;0.055945065;0.00963117;0.01528253;0.005643674;0.041061954;0.133152404;0.030800046;0;0.0108728;0;0.027649667;0.022779699;0;0;0.000854428;0;3.932;2.41594523857459;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2025;;;;;;;;;;;;;;;;;4.617;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071199;CC Plaine Limagne;63;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2015;0.162487489;0.031148877;0.017373329;0.006601481;0.056858426;0.121735305;0.030612443;0.0195;0.0028896;0;0.049704485;0.007809121;0;0;0.000531265;0.001185;;0.0228649822796387;;;;0;0.186236;0;0.0069;21.1161;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2016;0.161055463;0.027656394;0.015055968;0.006167207;0.059244393;0.114371589;0.029744822;0.0195;0.0031079;0;0.047335891;0.008567277;0;0;0.000560388;0.00144566;;0.0452693526482571;;;;0;0.182047;0;0;13.4292;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2017;0.160358638;0.02431636;0.015423259;0.005954837;0.059700766;0.115415025;0.029769796;0.0195;0.0034544;0;0.04608391;0.009426167;0;0;0.000556743;0.00099158;;0.0448129061169617;;;;0;0.179771;0;0;8.5717;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2018;0.157693321;0.024164307;0.015956255;0.005662202;0.059472069;0.118488471;0.029462348;0.0195;0.0077542;0.0048;0.041795929;0.010481286;0;0;0.000543395;0.00119368;;0.0780553077609277;;;;0;0.214269;0;0;10.1455;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2019;0.152762506;0.029307553;0.015238011;0.005149425;0.059354461;0.114937888;0.028871676;0.0195;0.008295;0.0048;0.043375731;0.011880555;0;0;0.000559791;0.001583165;;0.0901916572717024;1476.98;80.3975919324832;;0;0.19379;0;0;3.7852;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2020;0.152085535;0.018612802;0.015898831;0.004700268;0.050543546;0.118882347;0.028795819;0.0195;0.0099203;0.0048;0.040539153;0.013444725;0;0;0.000562133;0.00127398;;0.194174757281553;446.09;93.3985506653912;;0;0.184547;0.02846;0;13.0289;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2021;0.149416274;0.017025613;0.014595193;0.00354632;0.058241797;0.11583841;0.029345751;0.0195;0.0130292;0.0048;0.046534179;0.015178939;0;0;0.000573844;0.001412;;0.434831084847809;1496.47;81.6855452939334;;0;0.179676;0.016688;0;5.5927;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2022;0.14781531;0.015738457;0.013308669;0.003287225;0.060242226;0.110131069;0.02836196;0.0195;0.0143219;0.0048;0.039054327;0.017300167;0;0;0.000566817;0.001527936;0;0.667396061269147;1406.64;81.8816622585558;;;;;;8.3472;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2023;0.147559461;0.015764964;0.012120954;0.003097817;0.059203749;0.103007534;0.026945406;0.0195;0.0155702;0.0048;0.038264441;0.019653041;0;0;0.000573844;0.001011936;0;1.17850578440913;946.01;87.9297340045062;;;;;;16.1717;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2024;0.147161521;0.015611108;0.011962416;0.002911136;0.059516824;0.101020225;0.026736826;0.019556;0.018298;0.0048;0.039935797;0.021317553;0;0;0.000573844;0.000764094;1.584;1.52859433458044;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2025;;;;;;;;;;;;;;;;;4.52;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071215;CC Chavanon Combrailles et Volcans;63;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2015;0.098178777;0.19358061;0.107605077;0.066005405;0.12567798;0.743533819;0.336874646;0.0088;0.0025937;0.030266;0.158715409;0.028164648;0;0.001606755;0.002354267;0.009558278;;0.0851920693928129;;;1;0;5.476602;0.875662;0.237553;34.5546;;;;;;
200071363;CA Vichy Communauté;3;2016;0.096661314;0.17044377;0.101169949;0.063842432;0.119933981;0.722523913;0.33415203;0.0088;0.0026121;0.030266;0.168748603;0.030842193;0;0.000560756;0.002510092;0.010476705;;0.114927117053269;;;1;0;5.550519;0.832074;0.222499;43.0962;;;;;;
200071363;CA Vichy Communauté;3;2017;0.09474403;0.184819336;0.101233895;0.062490012;0.119698723;0.723705668;0.330786124;0.0088;0.007056;0.030266;0.164605032;0.033781863;0;0.000562866;0.002512386;0.00980979;;0.168989480879505;;;1;0;5.49525;0.847013;0.297484;39.4554;;;;;;
200071363;CA Vichy Communauté;3;2018;0.092667838;0.175442545;0.102980613;0.062863459;0.11724723;0.734637312;0.342140311;0.0088;0.0071858;0.030266;0.146060912;0.037409351;0;0.000160417;0.002524901;0.008763737;;0.225845020971323;;;1;0;5.622995;0.825668;0.330256;47.7414;;;;;;
200071363;CA Vichy Communauté;3;2019;0.089930864;0.143576826;0.099602377;0.059634862;0.117491294;0.71470951;0.336598116;0.0088;0.0075375;0.030266;0.150621085;0.042403565;0;0.000267362;0.002601084;0.009270553;;0.287780680828505;19580.11;60.9395831878389;1;0;5.75156;0.849352;0.316298;68.9929;;;;;;
200071363;CA Vichy Communauté;3;2020;0.089087296;0.151965131;0.100788866;0.053613631;0.094399418;0.728806717;0.303463833;0.0088;0.0083641;0.030266;0.138533763;0.047986331;0;0.001574505;0.002611967;0.00850764;;0.567867827810279;19824.21;59.7400893037223;1;0;5.670789;0.653865;0.353942;19.4122;;;;;;
200071363;CA Vichy Communauté;3;2021;0.087684861;0.151741714;0.094338681;0.046391842;0.104002671;0.709419299;0.306902361;0.0088;0.0106061;0.030266;0.163807882;0.054176011;0;0.001872411;0.002666383;0.00999682;;0.937293729372937;22122.35;58.7369268614806;1;0;5.517769;0.641618;0.108395;20.293;;;;;;
200071363;CA Vichy Communauté;3;2022;0.086478244;0.142092765;0.088182134;0.044900613;0.118175838;0.682362738;0.309273349;0.0088;0.0124823;0.030266;0.137374977;0.061747007;0;0.001853763;0.002633733;0.0086067;129.81;1.33416130367694;22070.22;58.2276312545761;1;;;;;16.9781;;;;;;
200071363;CA Vichy Communauté;3;2023;0.08595126;0.142975263;0.08163264;0.042682286;0.107555556;0.642472916;0.290565504;0.0088;0.0147148;0.030266;0.135513233;0.070144785;0;0.001674318;0.002666383;0.00840796;134.314;1.84918032786885;21699.27;57.0647607573454;1;;;;;15.126;;;;;;
200071363;CA Vichy Communauté;3;2024;0.084620694;0.139096429;0.080769053;0.04171476;0.105788627;0.635488677;0.289980961;0.01071;0.0203866;0.030266;0.144646254;0.076085688;0;0;0.002666383;0.00819386;144.372;2.25367265172874;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2025;;;;;;;;;;;;;;;;;180.905;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071363;CA Vichy Communauté;3;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2015;0.052705816;0.031111042;0.023956313;0.011485389;0.039085423;0.183005291;0.054412329;0;0.0009057;0;0.032741694;0.008957507;0;0;0.000917756;;;0.0560258964143426;;;;0;3.30527;0.137796;0.421608;22.9154;;;;;;
200071371;CC Bresse et Saône;1;2016;0.052870921;0.038283084;0.021807898;0.011105639;0.038568818;0.176751534;0.053817913;0;0.0009217;0;0.034550163;0.009897347;0;0;0.00098738;;;0.0792876311295438;;;;0;3.167576;0.184673;0.207209;11.9798;;;;;;
200071371;CC Bresse et Saône;1;2017;0.052856259;0.035513826;0.02210395;0.011472703;0.038942325;0.17862964;0.056697725;0;0.0009548;0;0.034173711;0.010900062;0;0;0.000978732;;;0.0837621155917195;;;;0;3.233741;0.235828;0.271681;24.2268;;;;;;
200071371;CC Bresse et Saône;1;2018;0.051330118;0.035005009;0.022536881;0.011543395;0.038667974;0.181501627;0.059196297;0;0.0010453;0;0.030471242;0.012171672;0;0;0.00097719;;;0.17921146953405;;;;0;3.262384;0.22871;0.334176;22.5158;;;;;;
200071371;CC Bresse et Saône;1;2019;0.050725877;0.037321461;0.022201833;0.010770572;0.038400509;0.179930197;0.057188638;0;0.0011714;0;0.031493339;0.013796611;0;0;0.001006674;;;0.196979645436638;4591.5;61.1601623260081;;0;3.258996;0.203334;0.35545;17.6525;;;;;;
200071371;CC Bresse et Saône;1;2020;0.050176558;0.033586916;0.022595556;0.009293166;0.03260003;0.184141975;0.058945563;0;0.0013983;0;0.028981727;0.015613045;0;0;0.001010886;;;0.38607745307674;4640.67;69.7699538610003;;0;3.373766;0.154152;0.423535;17.2808;;;;;;
200071371;CC Bresse et Saône;1;2021;0.048758365;0.038151369;0.020799903;0.00782188;0.035905624;0.177494344;0.050893809;0;0.0017696;0;0.033941559;0.017626947;0;0;0.001031946;;;0.731293511963962;4788;72.4436549540932;;0;3.259621;0.167209;0.496914;20.9032;;;;;;
200071371;CC Bresse et Saône;1;2022;0.048670417;0.036093302;0.018673942;0.008284017;0.036745469;0.166762151;0.054476624;0;0.0021986;0;0.029242575;0.020090279;0;0;0.00101931;;7.037;1.0981308411215;4420.9;71.0446630377578;;;;;;28.6666;;;;;;
200071371;CC Bresse et Saône;1;2023;0.048722371;0.029500864;0.017481153;0.00791228;0.035607275;0.157826614;0.050024721;0;0.0028985;0;0.028960315;0.022822618;0;0;0.001031946;;9.057;1.48364552901415;3955.24;73.1438916236117;;;;;;18.7812;;;;;;
200071371;CC Bresse et Saône;1;2024;0.048620149;0.028570942;0.017693113;0.007357023;0.036102391;0.157709792;0.050323368;0;0.006151;0;0.030854644;0.024755576;0;0;0.001031946;;9.047;2.06799662826637;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2025;;;;;;;;;;;;;;;;;8.985;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071371;CC Bresse et Saône;1;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071389;CC Saint-Pourçain Sioule Limagne;3;2015;0.187841441;0.045710902;0.038788823;0.022880385;0.152984451;0.281661058;0.11527932;0.004429;0.0032361;0.0012;0.058772763;0.016403787;0.0319605;0;0.001157379;0.001271297;;0.0416358253145818;;;;0;5.22614;0.124837;11.342164;21.0008;;;;;;
200071389;CC Saint-Pourçain Sioule Limagne;3;2016;0.183767932;0.045907735;0.034756951;0.021449648;0.150614319;0.268750053;0.114046237;0.004429;0.0033082;0.0012;0.066342546;0.017896968;0.043455886;0;0.001241371;0.00250508;;0.0903138405960713;;;;0;5.050836;0.12235;11.187776;58.6105;;;;;;
200071389;CC Saint-Pourçain Sioule Limagne;3;2017;0.180055741;0.046624086;0.035141133;0.020756145;0.15063142;0.270590097;0.112337427;0.004429;0.003706;0.0012;0.067016156;0.019558198;0.0417835;3.11582E-05;0.001238693;0.002938185;;0.128900346697484;;;;0;5.243318;0.096698;8.565889;19.392;;;;;;
200071389;CC Saint-Pourçain Sioule Limagne;3;2018;0.174649722;0.0431041;0.036260701;0.022074452;0.151206868;0.27664308;0.117512212;0.004429;0.0043454;0.0012;0.060669403;0.021685139;0.047320136;0.000471678;0.001214821;0.003097368;;0.200892857142857;;;;0;5.132042;0.07844;10.992131;29.3654;;;;;;
200071389;CC Saint-Pourçain Sioule Limagne;3;2019;0.170024853;0.041367388;0.034970855;0.021054238;0.151272509;0.269061427;0.117227995;0.004305;0.0073274;0.0012;0.060167888;0.024580143;0.049325;0.000025;0.001251475;0.00261616;;0.24317990891807;3705.48;82.428200998558;;0;5.080862;0.088802;11.888699;51.1591;;;;;;
